<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.11.19	21:00:00	2633.651	2633.916	2630.546	2632.090	3553	0	159
2024.11.19	23:00:00	2632.155	2635.550	2632.009	2635.161	2840	0	160
2024.11.20	00:00:00	2635.163	2639.079	2634.676	2637.790	4498	0	159
2024.11.20	01:00:00	2637.833	2641.487	2635.771	2639.618	8937	0	159
2024.11.20	02:00:00	2639.636	2641.847	2638.374	2640.225	6357	0	159
2024.11.20	03:00:00	2640.208	2641.212	2637.541	2637.977	4965	0	159
2024.11.20	04:00:00	2638.012	2638.799	2636.109	2636.587	3789	0	159
2024.11.20	05:00:00	2636.527	2638.488	2634.869	2636.853	5866	0	159
2024.11.20	06:00:00	2636.822	2637.086	2628.550	2629.521	9438	0	159
2024.11.20	07:00:00	2629.508	2630.191	2621.232	2621.591	8423	0	159
2024.11.20	08:00:00	2621.555	2624.455	2618.839	2624.128	8437	0	159
2024.11.20	09:00:00	2624.195	2625.711	2621.058	2621.902	7345	0	159
2024.11.20	10:00:00	2621.868	2626.225	2620.872	2625.106	6819	0	159
2024.11.20	11:00:00	2625.040	2628.162	2621.398	2628.085	7309	0	159
2024.11.20	12:00:00	2628.123	2632.403	2627.040	2631.793	7838	0	159
2024.11.20	13:00:00	2631.751	2640.474	2631.165	2636.024	11550	0	159
2024.11.20	14:00:00	2636.063	2646.466	2634.126	2643.141	14657	0	159
2024.11.20	15:00:00	2643.127	2648.932	2640.796	2648.810	11005	0	159
2024.11.20	16:00:00	2648.808	2650.824	2646.087	2650.603	9832	0	159
2024.11.20	17:00:00	2650.623	2655.433	2649.194	2651.781	8201	0	159
2024.11.20	18:00:00	2651.819	2652.149	2645.357	2648.593	8606	0	159
2024.11.20	19:00:00	2648.568	2653.137	2648.447	2650.872	5995	0	159
2024.11.20	20:00:00	2650.841	2651.189	2647.270	2648.905	6132	0	159
2024.11.20	21:00:00	2648.849	2650.486	2648.051	2649.955	3980	0	159
2024.11.20	23:00:00	2651.224	2652.940	2648.987	2652.153	2978	0	159
2024.11.21	00:00:00	2652.202	2658.813	2651.776	2658.455	4684	0	159
2024.11.21	01:00:00	2658.494	2660.466	2651.807	2653.328	8507	0	159
2024.11.21	02:00:00	2653.298	2658.178	2652.506	2653.702	6295	0	159
2024.11.21	03:00:00	2653.665	2657.248	2650.358	2656.901	5385	0	159
2024.11.21	04:00:00	2656.873	2658.997	2656.797	2656.929	3818	0	159
2024.11.21	05:00:00	2656.972	2658.133	2654.625	2656.849	5596	0	159
2024.11.21	06:00:00	2656.921	2662.236	2656.537	2661.412	6744	0	159
2024.11.21	07:00:00	2661.374	2664.723	2659.992	2663.099	6892	0	159
2024.11.21	08:00:00	2663.060	2670.302	2661.975	2668.826	8123	0	159
2024.11.21	09:00:00	2668.853	2671.699	2663.420	2668.812	8866	0	159
2024.11.21	10:00:00	2668.811	2670.349	2665.064	2669.877	6648	0	159
2024.11.21	11:00:00	2669.918	2673.522	2668.310	2671.448	6734	0	159
2024.11.21	12:00:00	2671.491	2671.816	2662.897	2663.336	7837	0	159
2024.11.21	13:00:00	2663.285	2667.722	2660.354	2665.385	16194	0	159
2024.11.21	14:00:00	2665.420	2671.566	2661.358	2664.956	16192	0	159
2024.11.21	15:00:00	2665.042	2670.567	2664.358	2667.636	14324	0	159
2024.11.21	16:00:00	2667.674	2669.740	2661.306	2664.688	12879	0	159
2024.11.21	17:00:00	2664.716	2672.803	2661.767	2671.715	8812	0	159
2024.11.21	18:00:00	2671.758	2673.120	2669.017	2672.341	7129	0	159
2024.11.21	19:00:00	2672.380	2673.516	2667.814	2669.718	6329	0	159
2024.11.21	20:00:00	2669.712	2671.814	2668.551	2671.444	5297	0	159
2024.11.21	21:00:00	2671.488	2671.906	2668.053	2669.610	3733	0	159
2024.11.21	23:00:00	2669.861	2669.996	2668.146	2669.159	2989	0	159
2024.11.22	00:00:00	2669.127	2673.585	2668.844	2673.066	4605	0	159
2024.11.22	01:00:00	2673.118	2679.441	2673.023	2677.783	9570	0	159
2024.11.22	02:00:00	2677.753	2686.425	2677.316	2685.985	7593	0	159
2024.11.22	03:00:00	2685.982	2690.519	2681.413	2686.153	8414	0	159
2024.11.22	04:00:00	2686.186	2692.380	2682.975	2688.701	6389	0	159
2024.11.22	05:00:00	2688.743	2689.114	2683.037	2686.663	8205	0	159
2024.11.22	06:00:00	2686.636	2693.252	2685.852	2692.866	8206	0	159
2024.11.22	07:00:00	2692.897	2698.978	2690.448	2696.457	8373	0	159
2024.11.22	08:00:00	2696.488	2700.465	2694.705	2697.262	11589	0	159
2024.11.22	09:00:00	2697.302	2707.458	2693.554	2703.322	13286	0	159
2024.11.22	10:00:00	2703.358	2708.590	2702.622	2707.639	9619	0	159
2024.11.22	11:00:00	2707.678	2710.127	2696.989	2698.867	10772	0	159
2024.11.22	12:00:00	2698.826	2705.018	2696.996	2702.997	9499	0	159
2024.11.22	13:00:00	2702.957	2704.139	2689.258	2692.957	18655	0	159
2024.11.22	14:00:00	2692.915	2696.334	2684.441	2694.772	20035	0	159
2024.11.22	15:00:00	2694.641	2705.073	2694.492	2703.699	16292	0	159
2024.11.22	16:00:00	2703.741	2706.646	2700.745	2705.121	10724	0	159
2024.11.22	17:00:00	2705.220	2707.320	2703.561	2706.755	7729	0	159
2024.11.22	18:00:00	2706.787	2711.421	2706.680	2710.778	7509	0	159
2024.11.22	19:00:00	2710.823	2711.450	2706.945	2708.221	5846	0	159
2024.11.22	20:00:00	2708.180	2708.871	2705.102	2705.841	6344	0	159
2024.11.22	21:00:00	2705.806	2715.662	2705.707	2715.573	5289	0	159
2024.11.24	23:00:00	2711.186	2721.437	2710.748	2719.756	8475	0	159
2024.11.25	00:00:00	2719.719	2720.143	2709.706	2710.636	8248	0	159
2024.11.25	01:00:00	2710.672	2711.156	2694.855	2701.192	23039	0	159
2024.11.25	02:00:00	2701.223	2704.481	2692.258	2695.264	11556	0	159
2024.11.25	03:00:00	2695.251	2697.409	2658.997	2672.236	25409	0	159
2024.11.25	04:00:00	2672.191	2676.358	2663.825	2672.539	11071	0	159
2024.11.25	05:00:00	2672.587	2674.026	2658.205	2664.661	16322	0	159
2024.11.25	06:00:00	2664.711	2670.114	2661.630	2666.858	15458	0	159
2024.11.25	07:00:00	2666.902	2672.554	2663.785	2667.774	11634	0	159
2024.11.25	08:00:00	2667.809	2673.572	2667.127	2671.963	11638	0	159
2024.11.25	09:00:00	2671.988	2675.212	2669.875	2673.858	8747	0	159
2024.11.25	10:00:00	2673.826	2678.094	2668.834	2677.665	7697	0	159
2024.11.25	11:00:00	2677.629	2688.768	2677.596	2686.776	8772	0	159
2024.11.25	12:00:00	2686.806	2687.096	2679.940	2680.955	9652	0	159
2024.11.25	13:00:00	2680.964	2687.863	2676.632	2678.239	18440	0	159
2024.11.25	14:00:00	2678.281	2678.741	2633.510	2641.219	44354	0	159
2024.11.25	15:00:00	2641.263	2641.703	2626.221	2628.404	24682	0	159
2024.11.25	16:00:00	2628.435	2639.392	2628.313	2631.987	15412	0	159
2024.11.25	17:00:00	2631.948	2634.215	2624.411	2627.811	11038	0	159
2024.11.25	18:00:00	2627.732	2628.540	2615.519	2618.827	12704	0	159
2024.11.25	19:00:00	2618.785	2626.222	2618.341	2625.804	7551	0	159
2024.11.25	20:00:00	2625.830	2628.739	2622.628	2626.054	7042	0	159
2024.11.25	21:00:00	2626.010	2628.365	2625.100	2625.642	3418	0	159
2024.11.25	23:00:00	2625.829	2628.564	2605.119	2610.456	11313	0	159
2024.11.26	00:00:00	2610.484	2624.556	2608.477	2619.816	13785	0	159
2024.11.26	01:00:00	2619.791	2632.189	2618.021	2628.097	17239	0	159
2024.11.26	02:00:00	2628.095	2630.533	2624.893	2625.376	10082	0	159
2024.11.26	03:00:00	2625.331	2631.077	2622.924	2630.376	7490	0	159
2024.11.26	04:00:00	2630.343	2631.448	2625.027	2626.416	5060	0	159
2024.11.26	05:00:00	2626.410	2626.539	2617.807	2624.351	8970	0	159
2024.11.26	06:00:00	2624.413	2626.009	2621.103	2622.131	9078	0	159
2024.11.26	07:00:00	2622.088	2622.891	2610.832	2614.036	9267	0	159
2024.11.26	08:00:00	2614.070	2618.315	2612.417	2613.471	10634	0	159
2024.11.26	09:00:00	2613.420	2627.147	2612.877	2625.969	10190	0	159
2024.11.26	10:00:00	2625.993	2633.189	2625.102	2631.381	9096	0	159
2024.11.26	11:00:00	2631.394	2633.226	2627.580	2633.202	8013	0	159
2024.11.26	12:00:00	2633.246	2634.819	2629.274	2630.969	9215	0	159
2024.11.26	13:00:00	2630.939	2641.986	2623.942	2629.925	19317	0	159
2024.11.26	14:00:00	2629.877	2633.836	2616.664	2622.621	22166	0	159
2024.11.26	15:00:00	2622.649	2632.846	2620.278	2629.512	15787	0	159
2024.11.26	16:00:00	2629.528	2631.436	2626.382	2628.711	10013	0	159
2024.11.26	17:00:00	2628.678	2628.678	2624.939	2624.939	7974	0	159
2024.11.26	18:00:00	2624.909	2624.909	2619.498	2623.412	9143	0	159
2024.11.26	19:00:00	2623.375	2629.018	2622.670	2628.025	7160	0	159
2024.11.26	20:00:00	2628.065	2632.873	2627.427	2631.742	5663	0	159
2024.11.26	21:00:00	2631.767	2633.587	2630.745	2632.720	3343	0	159
2024.11.26	23:00:00	2631.285	2634.138	2630.779	2632.254	3199	0	159
2024.11.27	00:00:00	2632.249	2633.120	2627.184	2627.677	3828	0	159
2024.11.27	01:00:00	2627.703	2632.741	2627.017	2631.387	8700	0	159
2024.11.27	02:00:00	2631.352	2640.487	2631.137	2637.510	8300	0	159
2024.11.27	03:00:00	2637.543	2639.453	2635.857	2637.722	5957	0	159
2024.11.27	04:00:00	2637.728	2640.656	2636.555	2638.996	3934	0	159
2024.11.27	05:00:00	2638.979	2645.794	2638.121	2641.985	6713	0	159
2024.11.27	06:00:00	2642.075	2647.969	2638.927	2647.665	9009	0	159
2024.11.27	07:00:00	2647.736	2648.503	2645.905	2646.540	6759	0	159
2024.11.27	08:00:00	2646.502	2653.676	2645.108	2653.440	9652	0	159
2024.11.27	09:00:00	2653.487	2653.920	2647.762	2648.430	6806	0	159
2024.11.27	10:00:00	2648.389	2649.966	2647.696	2648.541	5890	0	159
2024.11.27	11:00:00	2648.575	2652.347	2643.187	2651.115	7362	0	159
2024.11.27	12:00:00	2651.083	2655.004	2649.493	2651.150	7246	0	159
2024.11.27	13:00:00	2651.195	2658.172	2645.754	2656.204	14804	0	159
2024.11.27	14:00:00	2656.219	2656.896	2648.979	2651.343	13697	0	159
2024.11.27	15:00:00	2651.378	2651.535	2635.519	2642.661	21081	0	159
2024.11.27	16:00:00	2642.651	2644.318	2638.042	2638.972	12414	0	159
2024.11.27	17:00:00	2638.946	2642.842	2635.229	2637.304	8908	0	159
2024.11.27	18:00:00	2637.281	2640.748	2636.499	2638.859	6124	0	159
2024.11.27	19:00:00	2638.898	2639.455	2633.693	2634.755	5131	0	159
2024.11.27	20:00:00	2634.721	2639.030	2634.225	2637.035	5300	0	159
2024.11.27	21:00:00	2637.029	2637.503	2634.727	2635.706	2801	0	159
2024.11.27	23:00:00	2637.116	2637.941	2636.236	2637.168	2152	0	159
2024.11.28	00:00:00	2637.123	2638.432	2635.046	2635.678	3798	0	159
2024.11.28	01:00:00	2635.684	2636.315	2620.844	2628.729	19369	0	159
2024.11.28	02:00:00	2628.765	2630.178	2625.591	2628.166	7430	0	159
2024.11.28	03:00:00	2628.129	2632.186	2625.637	2630.275	5472	0	159
2024.11.28	04:00:00	2630.286	2634.010	2629.325	2631.224	3915	0	159
2024.11.28	05:00:00	2631.231	2634.097	2630.091	2633.355	5904	0	159
2024.11.28	06:00:00	2633.384	2639.614	2631.834	2636.730	6703	0	159
2024.11.28	07:00:00	2636.735	2639.309	2634.544	2637.275	5938	0	159
2024.11.28	08:00:00	2637.322	2646.279	2635.668	2644.142	7044	0	159
2024.11.28	09:00:00	2644.105	2647.953	2642.732	2646.089	6457	0	159
2024.11.28	10:00:00	2646.093	2649.674	2644.766	2647.486	5131	0	159
2024.11.28	11:00:00	2647.549	2649.503	2644.861	2646.884	5047	0	159
2024.11.28	12:00:00	2646.881	2647.212	2643.850	2646.089	5401	0	159
2024.11.28	13:00:00	2646.060	2647.897	2642.768	2647.009	9364	0	159
2024.11.28	14:00:00	2647.042	2647.951	2640.829	2641.324	6495	0	159
2024.11.28	15:00:00	2641.268	2643.085	2636.215	2638.104	7334	0	159
2024.11.28	16:00:00	2638.070	2642.458	2637.519	2642.003	5238	0	159
2024.11.28	17:00:00	2642.040	2642.301	2639.577	2640.923	3347	0	159
2024.11.28	18:00:00	2640.960	2641.070	2639.527	2640.603	525	0	160
2024.11.28	23:00:00	2638.680	2639.268	2637.144	2638.765	2375	0	159
2024.11.29	00:00:00	2638.730	2639.203	2635.627	2636.048	4401	0	159
2024.11.29	01:00:00	2636.065	2647.178	2633.969	2644.918	10901	0	159
2024.11.29	02:00:00	2644.871	2662.802	2644.762	2657.450	12261	0	159
2024.11.29	03:00:00	2657.484	2660.627	2654.707	2660.047	7137	0	159
2024.11.29	04:00:00	2660.020	2664.355	2658.323	2659.855	5456	0	159
2024.11.29	05:00:00	2659.800	2664.022	2659.324	2662.378	6786	0	159
2024.11.29	06:00:00	2662.336	2666.383	2661.668	2665.152	7607	0	159
2024.11.29	07:00:00	2665.198	2665.482	2658.992	2660.522	6198	0	159
2024.11.29	08:00:00	2660.557	2662.539	2654.471	2657.324	7116	0	159
2024.11.29	09:00:00	2657.289	2664.701	2655.847	2664.202	7608	0	159
2024.11.29	10:00:00	2664.158	2665.917	2661.310	2662.755	6674	0	159
2024.11.29	11:00:00	2662.754	2664.296	2659.429	2659.610	6359	0	159
2024.11.29	12:00:00	2659.653	2664.969	2658.949	2659.906	7107	0	159
2024.11.29	13:00:00	2659.950	2663.287	2656.120	2657.946	12374	0	159
2024.11.29	14:00:00	2657.990	2662.716	2651.825	2653.509	13579	0	159
2024.11.29	15:00:00	2653.547	2658.946	2650.537	2658.946	12839	0	159
2024.11.29	16:00:00	2659.002	2662.282	2657.920	2662.142	9704	0	159
2024.11.29	17:00:00	2662.154	2662.260	2657.496	2660.559	7190	0	159
2024.11.29	18:00:00	2660.604	2660.708	2655.162	2655.162	3246	0	159
2024.12.01	23:00:00	2649.036	2650.324	2643.057	2645.790	5628	0	159
2024.12.02	00:00:00	2645.826	2647.688	2629.954	2637.430	10413	0	159
2024.12.02	01:00:00	2637.392	2639.177	2622.897	2635.890	19953	0	159
2024.12.02	02:00:00	2635.876	2638.082	2625.498	2626.757	12499	0	159
2024.12.02	03:00:00	2626.787	2631.051	2624.033	2629.272	9846	0	159
2024.12.02	04:00:00	2629.235	2630.539	2626.150	2628.542	5766	0	159
2024.12.02	05:00:00	2628.547	2628.795	2621.818	2623.207	9354	0	159
2024.12.02	06:00:00	2623.170	2627.745	2621.839	2625.981	9464	0	159
2024.12.02	07:00:00	2625.958	2633.664	2625.279	2629.898	8055	0	159
2024.12.02	08:00:00	2629.859	2632.818	2626.514	2629.527	10274	0	159
2024.12.02	09:00:00	2629.511	2636.845	2628.533	2633.666	9296	0	159
2024.12.02	10:00:00	2633.624	2637.682	2633.318	2635.792	7272	0	159
2024.12.02	11:00:00	2635.771	2646.370	2635.660	2641.885	11444	0	159
2024.12.02	12:00:00	2641.837	2645.145	2639.094	2641.034	8672	0	159
2024.12.02	13:00:00	2640.991	2648.866	2637.048	2646.921	15735	0	159
2024.12.02	14:00:00	2646.895	2651.786	2642.469	2645.693	16070	0	159
2024.12.02	15:00:00	2645.786	2649.395	2640.212	2642.318	15866	0	159
2024.12.02	16:00:00	2642.359	2644.372	2638.583	2641.359	11546	0	159
2024.12.02	17:00:00	2641.316	2642.005	2637.317	2638.821	8325	0	159
2024.12.02	18:00:00	2638.832	2638.924	2633.546	2636.947	7521	0	159
2024.12.02	19:00:00	2636.997	2640.205	2636.578	2637.611	5508	0	159
2024.12.02	20:00:00	2637.577	2644.224	2635.288	2637.134	7993	0	159
2024.12.02	21:00:00	2637.104	2639.095	2636.489	2638.713	2938	0	159
2024.12.02	23:00:00	2638.603	2642.943	2638.400	2642.211	2862	0	159
2024.12.03	00:00:00	2642.217	2644.324	2640.497	2641.107	4694	0	159
2024.12.03	01:00:00	2641.142	2645.325	2634.033	2636.508	11137	0	159
2024.12.03	02:00:00	2636.523	2639.095	2634.409	2637.079	8532	0	159
2024.12.03	03:00:00	2637.017	2640.688	2636.224	2640.427	5562	0	159
2024.12.03	04:00:00	2640.441	2643.004	2638.286	2639.895	4827	0	159
2024.12.03	05:00:00	2639.858	2641.984	2637.080	2641.149	5673	0	159
2024.12.03	06:00:00	2641.185	2650.052	2641.185	2646.907	9944	0	159
2024.12.03	07:00:00	2646.933	2647.652	2644.414	2644.622	6736	0	159
2024.12.03	08:00:00	2644.597	2645.398	2639.169	2645.006	9907	0	159
2024.12.03	09:00:00	2645.040	2648.119	2643.854	2643.943	9976	0	159
2024.12.03	10:00:00	2643.963	2645.602	2642.465	2642.813	6143	0	159
2024.12.03	11:00:00	2642.795	2645.584	2642.673	2643.663	5292	0	159
2024.12.03	12:00:00	2643.671	2644.239	2638.159	2639.781	6465	0	159
2024.12.03	13:00:00	2639.820	2653.725	2637.682	2652.836	12264	0	159
2024.12.03	14:00:00	2652.874	2655.660	2645.735	2646.636	15941	0	159
2024.12.03	15:00:00	2646.844	2647.228	2635.194	2640.444	18236	0	159
2024.12.03	16:00:00	2640.408	2648.638	2638.837	2648.306	10916	0	159
2024.12.03	17:00:00	2648.330	2648.801	2643.409	2646.979	8306	0	159
2024.12.03	18:00:00	2646.946	2649.164	2643.053	2645.819	6791	0	159
2024.12.03	19:00:00	2645.858	2646.260	2640.149	2640.998	5763	0	159
2024.12.03	20:00:00	2640.944	2644.226	2640.626	2642.079	4808	0	159
2024.12.03	21:00:00	2642.114	2644.015	2641.899	2643.558	2893	0	159
2024.12.03	23:00:00	2642.906	2643.165	2641.130	2642.725	2529	0	160
2024.12.04	00:00:00	2642.733	2643.563	2639.534	2640.509	3686	0	159
2024.12.04	01:00:00	2640.548	2643.294	2637.618	2642.242	9081	0	159
2024.12.04	02:00:00	2642.216	2648.093	2641.980	2645.781	7804	0	159
2024.12.04	03:00:00	2645.824	2647.871	2643.133	2644.501	5987	0	159
2024.12.04	04:00:00	2644.480	2648.681	2643.743	2648.367	4462	0	159
2024.12.04	05:00:00	2648.334	2651.133	2647.556	2649.702	6306	0	159
2024.12.04	06:00:00	2649.717	2651.403	2647.370	2649.206	6693	0	159
2024.12.04	07:00:00	2649.229	2649.331	2640.334	2641.412	6888	0	159
2024.12.04	08:00:00	2641.321	2642.251	2636.590	2641.268	8261	0	159
2024.12.04	09:00:00	2641.311	2642.735	2638.593	2640.885	7263	0	159
2024.12.04	10:00:00	2640.930	2644.529	2640.232	2644.360	7079	0	159
2024.12.04	11:00:00	2644.375	2647.735	2643.422	2646.168	6950	0	159
2024.12.04	12:00:00	2646.203	2646.545	2636.183	2637.078	8645	0	159
2024.12.04	13:00:00	2637.050	2649.211	2632.330	2648.469	18743	0	159
2024.12.04	14:00:00	2648.429	2653.525	2645.062	2649.409	15936	0	159
2024.12.04	15:00:00	2649.434	2657.147	2648.735	2655.039	19116	0	159
2024.12.04	16:00:00	2655.095	2655.557	2646.943	2649.684	11247	0	159
2024.12.04	17:00:00	2649.709	2652.991	2648.456	2651.325	8108	0	159
2024.12.04	18:00:00	2651.329	2652.974	2648.799	2649.159	6828	0	159
2024.12.04	19:00:00	2649.114	2655.487	2646.793	2651.702	8168	0	159
2024.12.04	20:00:00	2651.653	2651.962	2648.066	2650.077	5575	0	159
2024.12.04	21:00:00	2650.110	2651.200	2648.903	2649.897	2967	0	159
2024.12.04	23:00:00	2649.852	2651.638	2648.707	2650.397	2610	0	159
2024.12.05	00:00:00	2650.404	2650.474	2647.685	2648.382	3876	0	159
2024.12.05	01:00:00	2648.416	2650.717	2646.167	2647.113	7468	0	160
2024.12.05	02:00:00	2647.014	2649.704	2645.259	2646.529	6259	0	159
2024.12.05	03:00:00	2646.522	2649.308	2644.600	2648.866	5008	0	159
2024.12.05	04:00:00	2648.829	2649.654	2645.751	2646.316	3727	0	159
2024.12.05	05:00:00	2646.284	2655.518	2645.500	2653.204	7189	0	159
2024.12.05	06:00:00	2653.159	2654.166	2646.566	2646.962	7758	0	159
2024.12.05	07:00:00	2646.926	2650.904	2645.325	2648.575	6687	0	159
2024.12.05	08:00:00	2648.622	2650.172	2642.005	2643.158	7131	0	159
2024.12.05	09:00:00	2643.163	2646.163	2641.821	2644.825	6553	0	159
2024.12.05	10:00:00	2644.836	2650.338	2644.665	2648.751	5813	0	159
2024.12.05	11:00:00	2648.727	2652.714	2648.140	2651.307	5754	0	159
2024.12.05	12:00:00	2651.351	2653.397	2647.471	2653.220	6974	0	159
2024.12.05	13:00:00	2653.251	2654.517	2644.293	2648.888	14069	0	159
2024.12.05	14:00:00	2648.895	2650.237	2639.571	2640.395	14279	0	159
2024.12.05	15:00:00	2640.356	2641.930	2631.797	2640.270	16813	0	159
2024.12.05	16:00:00	2640.235	2643.395	2632.835	2635.196	10794	0	159
2024.12.05	17:00:00	2635.228	2635.917	2623.662	2627.944	12175	0	159
2024.12.05	18:00:00	2627.952	2629.622	2623.444	2629.523	8567	0	159
2024.12.05	19:00:00	2629.562	2631.729	2628.628	2629.800	6223	0	159
2024.12.05	20:00:00	2629.774	2631.738	2627.977	2631.335	5537	0	159
2024.12.05	21:00:00	2631.351	2632.511	2630.975	2631.813	2529	0	160
2024.12.05	23:00:00	2632.066	2633.832	2631.418	2633.713	2509	0	160
2024.12.06	00:00:00	2633.721	2633.753	2628.195	2628.556	3603	0	159
2024.12.06	01:00:00	2628.592	2630.482	2612.931	2617.604	17066	0	159
2024.12.06	02:00:00	2617.596	2625.529	2616.890	2625.271	7895	0	159
2024.12.06	03:00:00	2625.310	2642.550	2624.861	2640.877	11087	0	159
2024.12.06	04:00:00	2640.875	2644.577	2640.142	2642.281	6096	0	159
2024.12.06	05:00:00	2642.306	2642.670	2635.305	2637.956	7480	0	159
2024.12.06	06:00:00	2637.915	2642.277	2636.355	2639.370	7555	0	159
2024.12.06	07:00:00	2639.328	2640.184	2635.915	2639.682	5861	0	159
2024.12.06	08:00:00	2639.655	2645.250	2637.687	2644.153	7280	0	159
2024.12.06	09:00:00	2644.198	2645.733	2639.763	2640.675	7127	0	159
2024.12.06	10:00:00	2640.694	2640.906	2633.534	2634.195	6146	0	159
2024.12.06	11:00:00	2634.203	2639.337	2632.344	2638.489	5890	0	159
2024.12.06	12:00:00	2638.412	2641.478	2635.690	2638.494	7853	0	159
2024.12.06	13:00:00	2638.451	2643.536	2631.219	2635.757	25126	0	159
2024.12.06	14:00:00	2635.730	2638.936	2624.011	2635.601	28250	0	159
2024.12.06	15:00:00	2635.627	2640.588	2632.583	2637.530	17870	0	159
2024.12.06	16:00:00	2637.563	2641.654	2635.542	2640.400	10856	0	159
2024.12.06	17:00:00	2640.434	2640.642	2634.180	2634.930	8422	0	159
2024.12.06	18:00:00	2634.976	2638.987	2634.074	2636.918	5331	0	159
2024.12.06	19:00:00	2637.024	2637.194	2632.914	2634.544	3168	0	468
2024.12.06	20:00:00	2634.661	2636.145	2631.228	2631.907	3116	0	468
2024.12.06	21:00:00	2631.980	2633.584	2630.872	2632.914	1956	0	469
2024.12.09	02:00:00	2647.828	2648.366	2640.927	2646.077	4470	0	159
2024.12.09	03:00:00	2646.035	2646.670	2638.256	2638.889	7954	0	159
2024.12.09	04:00:00	2638.842	2639.363	2634.553	2635.920	7060	0	159
2024.12.09	05:00:00	2635.961	2640.355	2635.863	2638.377	6884	0	159
2024.12.09	06:00:00	2638.342	2644.566	2638.110	2643.819	7666	0	159
2024.12.09	07:00:00	2643.820	2651.245	2643.021	2650.490	8276	0	159
2024.12.09	08:00:00	2650.523	2651.073	2646.094	2649.296	8044	0	159
2024.12.09	09:00:00	2649.282	2657.456	2648.769	2655.629	7820	0	159
2024.12.09	10:00:00	2655.668	2658.392	2653.477	2657.443	7072	0	159
2024.12.09	11:00:00	2657.489	2660.380	2653.379	2656.184	7161	0	159
2024.12.09	12:00:00	2656.237	2658.307	2653.283	2656.180	7351	0	159
2024.12.09	13:00:00	2656.219	2666.329	2654.690	2665.491	14769	0	159
2024.12.09	14:00:00	2665.517	2675.240	2662.623	2674.044	15684	0	159
2024.12.09	15:00:00	2673.994	2676.454	2666.628	2668.221	15552	0	159
2024.12.09	16:00:00	2668.203	2670.569	2665.564	2667.608	11502	0	159
2024.12.09	17:00:00	2667.597	2669.341	2663.593	2664.500	7059	0	159
2024.12.09	18:00:00	2664.557	2664.631	2661.637	2662.982	6501	0	159
2024.12.09	19:00:00	2662.954	2663.308	2658.859	2660.166	5147	0	160
